STCOFIPS,AVLN_AFREQ,CFLD_AFREQ,CWAV_AFREQ,DRGT_AFREQ,ERQK_AFREQ,HAIL_AFREQ,HWAV_AFREQ,HRCN_AFREQ,ISTM_AFREQ,LNDS_AFREQ,LTNG_AFREQ,RFLD_AFREQ,SWND_AFREQ,TRND_AFREQ,TSUN_AFREQ,VLCN_AFREQ,WFIR_AFREQ,WNTW_AFREQ,AVLN_RISKR,CFLD_RISKR,CWAV_RISKR,DRGT_RISKR,ERQK_RISKR,HAIL_RISKR,HWAV_RISKR,HRCN_RISKR,ISTM_RISKR,LNDS_RISKR,LTNG_RISKR,RFLD_RISKR,SWND_RISKR,TRND_RISKR,TSUN_RISKR,VLCN_RISKR,WFIR_RISKR,WNTW_RISKR,AVLN_AFREQ_missing,ST,STATE,ST_ABBR,STCNTY,COUNTY,LOCATION,AREA_SQMI,E_TOTPOP,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EP_NOINT,EP_AFAM,EP_HISP,EP_ASIAN,EP_AIAN,EP_NHPI,EP_TWOMORE,EP_OTHERRACE
48361,NA,3.689226462432915,2.849925196e-6,14.622399146698395,2.8077822179e-4,1.600629227185968,0.185777841615404,0.15305661874043,0.493070900971916,0.01,136.83235065289676,2.666666666666667,0.621358048757068,0.229723972412163,NA,NA,0.006283219142438,0.309622550753721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48361,Orange County,"Orange County, Texas",333.785582090488,84761,21.2,5.8,18.7,10.7,16.3,15.7,25,16.7,6,1.6,21.4,5.1,16.9,2.5,5.3,0.9,9.4,8.6,8.9,0.6,0.2,0.1,3,0.1
48363,NA,NA,0.123839009287926,47.47362214332917,1.12711646971e-4,8.129230030196322,0.804953560371517,0.010172895213781,0.755710721436469,0.01,61.68814478112442,1.666666666666667,2.892244215149365,0.776297431818505,NA,NA,0.00443208747974,1.609907120743033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48363,Palo Pinto County,"Palo Pinto County, Texas",952.548651134788,28569,26.4,7.3,25.1,12.5,18.7,19.8,23.2,16.5,4.6,1.7,26.9,3.6,17,2.9,4,1,14,2.6,20.5,1,0.2,0,2.2,0.4
48365,NA,NA,0,22.075020314624027,3.69780627636e-4,5.259931215927036,0.804953560371518,0.061451132411289,1.256430692870073,0.01,78.51171456781633,0.875,5.929326731448939,0.692706580022141,NA,NA,6.46724921126e-4,0.928792569659442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48365,Panola County,"Panola County, Texas",811.3550902918,22540,22.8,2.9,21.8,16.3,19.9,20.2,23.1,16.8,5.5,1.5,27.7,1.9,24.6,3.3,3.1,2,17.6,12.6,9.4,0.5,0.1,0,5.1,0.2
48367,NA,NA,0.123839009287925,32.28653563450082,1.22086743371e-4,9.584809136623589,0.743034055727555,0.014507003300121,0.904901652091494,0.01,71.85733415956665,1.666666666666667,3.872753991742366,0.82554644143221,NA,NA,0.004714191900873,1.362229102167183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48367,Parker County,"Parker County, Texas",903.719616528346,151188,13.9,3.9,19,9.7,13.8,15.7,24.6,12.3,3.4,1.6,19,2.7,14.9,2.1,2.8,1.2,9,1.4,13.7,0.8,0.2,0.1,2.8,0.2
48369,NA,NA,0.249287925574069,68.54246235963645,1.82079472306e-4,5.945075253651344,0,0,0.372887958694056,0.01,51.36337468387232,0.291666666666667,2.501763466849914,0.685674576429813,NA,NA,0.00209590458908,1.501072332055972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48369,Parmer County,"Parmer County, Texas",880.821433941756,9809,25.5,2.1,18.9,28.9,24.2,15.3,27.6,11.6,6.4,11,67.7,3.4,9.4,4.9,1.9,0.8,14.8,0.7,65.1,0,0.3,0,1.5,0.2
48371,NA,NA,0.12386773423071,43.30324691785957,2.37250820278e-4,2.189402099999602,0.185781029335083,0.007673119144019,0.20197728834217,0.01,47.26273990322357,3.125,0.601742172644315,1.338080906398369,NA,NA,5.99905513011e-4,1.610278651278826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48371,Pecos County,"Pecos County, Texas",4763.832629339472,15114,31.9,1.2,21.3,24.1,17.2,13.6,24.6,8.5,8.2,4,76.3,3.3,20.2,2.4,8.5,15.2,25.4,3.8,70.1,1.3,0.1,0.2,0.8,0
48373,NA,NA,0.123839009287926,17.11884427492836,2.01154599371e-4,2.396211411911255,0,0.110106283499162,0.626061157003548,0.01,114.17147428088474,1.208333333333333,1.772697283362747,0.705594932240919,NA,NA,0.001702148807445,0.804953560371516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48373,Polk County,"Polk County, Texas",1057.044279816582,50536,25.9,9.3,22.2,18.6,16.7,18.8,20.1,24.2,6.6,2,29,1.7,22.6,6,3.6,7.3,17.1,8,15.6,0.6,1.1,0,3.6,0
48375,NA,NA,0.309597523219814,73.15048856431855,3.69851928642e-4,8.997037660613394,0,NA,0.357815158294088,0.01,55.354421330875624,1.791666666666667,3.237103761224234,0.92252640561725,NA,NA,0.004062869410469,2.414860681114543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48375,Potter County,"Potter County, Texas",908.38940902097,117905,35.4,3.7,31.5,22.8,21.5,13.5,26.9,13.2,8.5,6.6,57.3,11.7,8.1,4.6,8.6,5.8,16.8,10,39.6,5.1,0.4,0,2.1,0
48377,NA,NA,0.082342587598323,57.84766733438279,6.6407359525e-4,0.576685027319197,0.231187748154041,0.008317412450782,0.123094650246433,0.01,39.18022782136112,0.75,0.14578814788938,0.208651081736562,NA,NA,0.007235770119432,1.452426479091366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48377,Presidio County,"Presidio County, Texas",3855.250650015492,6168,46.8,12.3,28.2,38.4,33,22.8,29.9,15.2,4.4,18.1,81.3,1.8,13.2,8.9,13.9,0.1,29.6,0,79.3,0,0.7,0,1.3,0
48379,NA,NA,0.123839009287926,27.949745264140777,4.13256289537e-4,5.962044160708626,0.804953560371517,0.012115142491275,1.094567517694127,0.01,86.70173064211994,0.666666666666667,4.312785241292185,0.184508844794039,NA,NA,3.56128083874e-4,1.052631578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48379,Rains County,"Rains County, Texas",229.489944978246,12257,19.3,2.3,14.5,12.6,16.3,24,19.2,20.2,5.8,2.2,16.6,0.8,20.3,2.9,4.1,0.5,14,2.7,9.8,0.8,0.9,0,2.2,0.3
48381,NA,NA,0.315190690929889,56.8161720690946,3.46283953449e-4,8.937288446413419,0.081495591629224,NA,0.343192955510607,0.01,57.398461384357475,2.375,3.348624544234145,1.073372591696075,NA,NA,0.004424466126582,2.434436768099813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48381,Randall County,"Randall County, Texas",912.710100054356,141489,15.6,2.8,22.7,6.1,9.6,15.4,23.9,10.6,7.1,0.8,32.1,11.6,6.6,2.4,2.8,1.9,8.6,2.8,23.9,1.7,0.2,0.1,2.9,0.4
48383,NA,NA,0.123839009287926,40.72727272727269,1.2229549636e-4,3.692590530873395,0.247678018575851,0.005844193831624,0.074449077317535,0.01,46.6430516818517,1,1.314707165277267,0.32351435574674,NA,NA,0.001888275696025,1.362229102167182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48383,Reagan County,"Reagan County, Texas",1175.313452944138,3308,18,8.7,13.9,11.9,17,8.4,30.3,5.1,5.9,2.1,77.5,0,23.5,4.2,0.7,0.7,15.6,2.1,70.7,2.7,0,0,2,0
48385,NA,NA,0.123839009287926,93.54545454545449,3.2472675601e-5,2.011163261395548,0.123839009287926,0.023282862342776,0.01489,0.01,53.3695285978223,3.083333333333333,0.402743796861929,0.101294435320269,NA,NA,0.001136866835227,1.052631578947369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48385,Real County,"Real County, Texas",699.158474207658,2830,37.6,1.6,17.8,10.9,19.8,34.1,23.9,30.5,2.9,1.9,26.9,0.2,25.5,3.6,3.7,4.2,25.6,1.3,25.6,0,0,0,0,0
48387,NA,NA,0,31.123095685090004,5.32539934596e-4,5.231279531140109,0.619195046439628,0.013849078736379,1.157599556027175,0.01,107.12944881165787,1.208333333333333,3.946359120588194,0.725586489571383,NA,NA,0.001141471819626,1.238390092879258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48387,Red River County,"Red River County, Texas",1043.895191262888,11627,30.8,3.8,22.6,14.9,18.9,25.9,20.1,16.8,4.1,1.7,26.8,3.3,15.3,1.9,3.4,1.6,31.9,15.6,7.8,0.3,0.8,0,2.1,0.2
48389,NA,NA,0.129146724979107,57.227438586444045,3.60310148938e-4,1.6656900769058,0.193542993126047,0.005846053320442,0.37364030219042,0.01,38.49009209983958,1.541666666666667,0.51229756424199,0.567181124101835,NA,NA,6.61756376982e-4,1.444220091921982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48389,Reeves County,"Reeves County, Texas",2635.352451248436,14022,34.1,7,20.3,29.2,16.7,12.4,23.2,11,11.7,11.8,79.4,4.5,11.6,7.2,5,8.2,29.3,0.8,75.4,1.1,0.1,0.2,0.4,1.5
48391,NA,3.687000000104503,0.288433395472807,47.17362076857166,9.4825680607e-5,1.167031759851501,0,0.140161863725353,0.348201478786176,0.01,58.961631551512646,1.5,0.849806284753655,0.339872763326172,NA,NA,0.001549513666808,0.324276826445599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48391,Refugio County,"Refugio County, Texas",770.484130648814,6718,27.4,5.6,25.5,16.2,15.8,22.3,22.6,23.7,8.9,1.2,60,0.7,12.9,2.6,9.5,2.3,24.4,6.4,51.7,0.2,0.1,0,1.3,0.3
48393,NA,NA,0.371517027863778,57.90909090909092,2.88869704781e-4,9.086402777542965,0,0.01,0.442898365092112,0.01,59.64797092014165,0,3.210483348888383,0.886911182256077,NA,NA,0.009144199157312,2.662538699690404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48393,Roberts County,"Roberts County, Texas",924.057315053084,764,15.8,0.5,10.9,8.2,13.1,14.1,23.3,12,0.6,0,17.1,0,8.6,2.8,7.8,0,28.1,0.4,13.9,0,0,0,2.9,0
48395,NA,NA,0.123839009287926,36.257672960148575,1.43853700019e-4,2.98543950167881,0.619195046439628,0.057277507716555,0.866869974309377,0.01,86.79474105917906,0.958333333333333,1.689941295516684,0.463307901226726,NA,NA,4.49128057135e-4,0.804953560371517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48395,Robertson County,"Robertson County, Texas",855.154282638068,16912,21.4,8.7,17.8,14.7,13.4,20.3,23.8,18.7,7.3,1.6,44.1,0.4,18.3,4.1,7.9,1.2,19.4,19.9,22.2,0.2,0.1,0.1,1.6,0
48397,NA,NA,0.123839009287926,21.061903419250847,3.35249164796e-4,8.087513806646603,0.866873065015481,0.011688387586932,1.265634306134604,0.01,109.63253622512433,0.833333333333333,4.563862974160131,0.117771667671391,NA,NA,3.7175765783e-4,1.176470588235293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48397,Rockwall County,"Rockwall County, Texas",127.208705089238,110631,7,3.9,16,5.7,8.7,12.4,26.6,7.7,5.4,1.3,33.3,5.2,3.6,1.9,1.8,0.6,3.4,7.5,19.4,3.2,0.1,0.1,2.5,0.4
48399,NA,NA,0.123839009287926,34.12422007699926,8.3833866912e-5,5.362357064552807,0.804953560371517,0.00584419390573,0.336675611294692,0.01,66.23862537904105,1,1.975408845894786,0.739808175449711,NA,NA,0.00203804514607,1.176470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48399,Runnels County,"Runnels County, Texas",1051.069769128946,9858,23.5,3,15.6,17.1,15.4,20.6,23.4,19,6.9,2.7,39.9,0.4,6.4,0.6,2.4,2.1,17.7,3,35.2,0.1,0,0,1.7,0
48401,NA,NA,0,19.163075928924552,2.30692428555e-4,5.038623199016009,0.743034055727552,0.055069116110925,0.868343405953718,0.01,76.77568101080043,1.166666666666667,5.544526881892776,0.773510885733075,NA,NA,9.05191689181e-4,0.743034055727553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48401,Rusk County,"Rusk County, Texas",924.198155024032,52755,24.4,5.5,19.6,15.8,15.8,16.8,22.4,15.4,6.8,2.5,37.5,1.4,18.9,2.8,3.9,9.4,26.2,15.6,17.9,0.4,0.1,0.1,3.5,0
48403,NA,NA,4.679896411e-6,18.784563215260498,2.60892641163e-4,2.911218596562365,0.990721434096228,0.091382725179233,0.92899203692004,0.01,87.93889261502969,0.666666666666667,2.59476654229978,0.350312092144811,NA,NA,6.60339836164e-4,0.433459931989797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48403,Sabine County,"Sabine County, Texas",491.709937964432,9980,29.8,8.4,22.4,13.1,13.2,30,17.6,26.3,5,0,16,0,36.9,0.9,4.5,1.1,14.5,5,5.1,1.3,0.2,0.4,3.1,1
48405,NA,NA,1.4710132699e-5,18.586091090589846,2.21646433569e-4,3.208638372686541,0.804982980636914,0.085189496011968,0.993045003004084,0.01,93.3118368881574,0.583333333333333,3.193364056196249,0.390821619253882,NA,NA,6.66025764695e-4,0.433510083171235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48405,San Augustine County,"San Augustine County, Texas",530.658728955026,7920,41.1,10.3,22.5,17.7,21.6,28.2,19.6,24.7,4.9,2.6,31.3,1.8,31.9,2.9,11.7,3.1,23.3,22.3,8.1,0,0.7,0,0.2,0
48407,NA,NA,0.123839009287926,16.89233647781957,1.93693191663e-4,2.518695848864853,0,0.125553312653118,0.77918813595684,0.01,111.1870480908554,1.5,1.616366220551892,0.431442892647082,NA,NA,0.001609341472798,0.804953560371517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48407,San Jacinto County,"San Jacinto County, Texas",569.242637725438,27666,28.9,7.1,24,14.4,20,21.8,21.2,21.8,4.2,3.2,27.3,0.3,24.2,7.6,3.2,0.5,17.7,8.9,15,0.1,0,0.1,3.1,0
48409,NA,3.687000000781687,0.287229315830429,56.237235843241834,9.6915973143e-5,1.227541141393394,2.8439109072e-5,0.130982860122577,0.33542888051153,0.01,57.35238120850167,2.541666666666667,0.914179619994918,0.258857528824212,NA,NA,6.29903311352e-4,0.260866753140364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48409,San Patricio County,"San Patricio County, Texas",693.320844401062,68942,28.3,4.4,23.8,17.7,16.9,15.1,26.3,19.1,8.5,2.5,63.1,4.6,9.1,6,6.7,1,20.2,1.4,58.7,0.9,0,0.2,1.7,0.2
48411,NA,NA,0.123839009287926,48.534717706928355,4.9990578965e-5,4.028252528933651,0.681114551083591,0.008344566279704,0.491694369895297,0.01,69.92732949666338,1.041666666666667,1.206773374636547,0.454677445483327,NA,NA,0.001787843162175,1.052631578947367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48411,San Saba County,"San Saba County, Texas",1135.312530142524,5779,26.6,3.8,20.5,14.2,22.7,22.7,19.3,19,3.3,2.8,37.4,0,9.5,2.8,2,11,13.2,1.6,31,0.2,0.1,0.2,4.4,0
48413,NA,NA,0.123839009287926,55.68181818181822,6.1122528292e-5,2.638690350762226,0.309597523219814,0.009383702327758,0.10532521175961,0.01,52.86710988289946,0.75,0.880718479098018,0.299227517818152,NA,NA,0.008311275013321,0.990712074303407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48413,Schleicher County,"Schleicher County, Texas",1310.641025946936,2474,21.1,6.9,16.4,18,24.8,25.6,24.2,12.7,1.7,4.7,57.3,0.1,14.2,1.7,4.1,0.3,32.4,1.6,54.3,0,0,0.3,1.1,0
48415,NA,NA,0.185758513931888,41.687407076950734,7.7517145669e-5,5.111216838485743,0.247678018575852,0.005844193894157,0.238847196264365,0.01,66.44517802240871,1.625,1.863617871166813,0.732898851386312,NA,NA,0.00649657713122,2.043343653250774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48415,Scurry County,"Scurry County, Texas",905.444122192348,16883,27.8,2.2,14.1,15.6,19.1,15,25.3,15.4,3.2,2.9,49.5,1,7.3,2.6,0.9,11.5,15.6,3.6,42.1,0.6,0.7,0,1.8,0.6
48417,NA,NA,0.123839009287926,67.7727272727273,9.8899422285e-5,6.336017080666884,0.743034055727553,0.01,0.534647980259255,0.01,68.48084579999399,0.416666666666667,1.987353378487421,0.654810792409306,NA,NA,0.003530023605133,1.795665634674921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48417,Shackelford County,"Shackelford County, Texas",914.285386947908,3134,18.1,7.2,20.7,6.5,14.2,19.7,23.8,17.6,2.9,0,15.7,0.3,9,4.9,5.6,1.4,13.7,0.7,12.6,0.2,0,0,2.2,0
48419,NA,NA,0,19.66740909617299,2.98361983897e-4,4.340459494801374,1.052631578947369,0.076482896629197,1.095293882464555,0.01,81.60327146935875,1.125,4.820287577414993,0.632429181756039,NA,NA,4.10482807145e-4,0.557275541795665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48419,Shelby County,"Shelby County, Texas",795.588833655532,24157,33.2,4,18.8,18.3,20.4,17.8,26,15.4,7.1,3.6,39.4,2.1,32.2,6.5,6.3,0.8,22,16.1,19.1,0.5,0.3,0.7,2.8,0.1
48421,NA,NA,0.371517027863777,79.54545454545453,2.93007577699e-4,6.611753577621212,0,NA,0.203317397256437,0.01,39.038174955580786,0,2.611582521734961,0.551264026668253,NA,NA,0.002520662234579,3.281733746130027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48421,Sherman County,"Sherman County, Texas",922.859304253914,2414,16.6,1.5,19.8,27.9,15.4,16.3,23.3,18.9,7.6,4.1,45.2,2.5,8.8,3.6,1.1,1.4,14.4,0.2,42.8,1,0,0,1.1,0.1
48423,NA,NA,0,22.803125610276687,2.22773462819e-4,4.680060330636453,0.743034055727553,0.022751978942753,1.286770316310719,0.01,74.384998816866,2,4.572479388460125,0.69975608669078,NA,NA,7.68578519478e-4,1.052631578947367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48423,Smith County,"Smith County, Texas",921.472854829236,234667,21.8,4.7,24.4,12.4,17.2,17,24.2,12.4,7,3.8,41.5,7.3,10.6,3.2,4.3,2.7,12.8,16.9,20.4,1.6,0.1,0.1,2.3,0.2
48425,NA,NA,0.123839009287926,41.17826153759406,7.7783672263e-5,7.545375599222177,0.804953560371518,0.023376775173865,0.878499106611078,0.01,60.40297702059234,0.75,3.019056629773952,0.148490851537797,NA,NA,0.003219493066982,1.114551083591331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48425,Somervell County,"Somervell County, Texas",186.207219269564,9337,13.8,3.9,21.2,7.1,12.7,18.4,21.6,11.7,10.8,1.6,22.1,0.9,23.5,5.4,2.9,4.2,11.2,1.9,18,0.5,0,0,1.6,0.1
48427,NA,NA,0.309598983214942,66.87550792683133,5.4359295167e-5,0.551245018376234,0.185761937750155,0.081888060128085,0.11082570521332,0.01,26.499760338933072,1.5,0.390898330891591,0.121839664782235,NA,NA,0.001859644769863,0.309598983214941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48427,Starr County,"Starr County, Texas",1223.17856267197,65716,50.4,11.5,24.7,39.1,33.1,11.5,32.6,15.5,15.9,22.7,96.8,2.2,9.8,10.2,10.7,0.9,32.9,0,96.2,0.1,0,0,0.2,0.3
48429,NA,NA,0.123839009287926,55.10602687504623,1.21979589844e-4,7.065468528710002,0.86687306501548,0.01,0.751357968272946,0.01,62.744087482237525,0.791666666666667,2.208870758630974,0.64622267768639,NA,NA,0.0046379888467,1.795665634674922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48429,Stephens County,"Stephens County, Texas",896.720825883562,9260,27.8,8.6,29.1,16.7,17.5,19.6,22,18,7.6,3.2,31.2,7.6,11.7,2.2,9.3,4.8,16.2,2.9,25.1,1,0,0,1.9,0.4
48431,NA,NA,0.123839009287926,35.31818181818183,7.6596179033e-5,4.62339123301239,0.804953560371516,0.005844247910651,0.135028628023608,0.01,55.8331312473521,0,1.716611910979715,0.555033722800978,NA,NA,0.013294616737745,1.547987616099072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48431,Sterling County,"Sterling County, Texas",923.44894494254,1392,11,0,6.9,9.9,22.6,13.1,34.6,8,3.8,2.4,34.3,0,18.2,0,0,2.6,11.5,0.1,33.5,0.2,0.1,0,0.4,0
48433,NA,NA,0.185758513931888,60.136363636363626,9.4363499067e-5,5.382537267584302,0,0.008943222110044,0.36698433653985,0.01,67.17773715097118,0.166666666666667,1.930053518741131,0.808760313986409,NA,NA,0.004256152433979,1.424148606811146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48433,Stonewall County,"Stonewall County, Texas",916.3122085474,1331,23,1.8,14.4,19.1,18.2,20.3,27.7,14.5,1.3,0.1,28.2,0,15.6,1.1,2.4,3.2,14.9,0.5,26.8,0,0,0,0.9,0
48435,NA,NA,0.123839009287926,72.86363636363629,5.1161801283e-5,1.95695179761548,0.309597523219814,0.011888421902568,0.038187347702249,0.01,56.423388978434446,1.208333333333333,0.553091452209137,0.271977802275128,NA,NA,0.006325589337054,0.804953560371518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48435,Sutton County,"Sutton County, Texas",1453.93456197705,3345,29.5,4.7,16.9,20,16.2,13.2,32.4,6.4,16.7,4.4,76.4,2.7,18.5,10.5,2.5,0.7,35.4,0.1,74.6,0,0.4,0.2,0.8,0.2
48437,NA,NA,0.247678018575852,71.66682312937995,2.40260581752e-4,8.091198694861223,0,0,0.333765931678556,0.01,54.80357662859799,0.625,3.22788555707506,0.868257296530911,NA,NA,0.001608691181507,1.486068111455109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48437,Swisher County,"Swisher County, Texas",890.15920540591,6989,41.5,5.2,23.2,22.1,20.4,17.3,25,16.1,4.4,5.3,57.9,0.6,5.5,2.9,8.1,9.2,28.6,7.9,45.5,0.1,0.2,0,2.5,1.7
48439,NA,NA,0.123839009287925,32.7050017015394,1.93715318144e-4,9.601871015417252,0.990712074303401,0.017214227509526,1.151575870853131,0.010291447398565,89.040782266763415,5.833333333333333,4.360504498692344,0.843195571239114,NA,NA,9.06388220982e-4,1.114551083591332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48439,Tarrant County,"Tarrant County, Texas",865.248890470418,2113854,19.6,4.9,28.9,12.9,16.9,11.7,25.8,9.8,7.4,5.3,56.1,16.9,2,4.1,4.4,1.3,7.9,16.9,29.8,5.7,0.2,0.2,3,0.4
48441,NA,NA,0.123839009287926,27.47037313353706,8.3014847735e-5,5.914725607893404,0.743034055727554,0.007742041103446,0.516892526674836,0.01,68.80732900242339,2.291666666666667,2.122563081677459,0.712021926630854,NA,NA,0.003381252675985,1.981424148606818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48441,Taylor County,"Taylor County, Texas",915.53597557303,143029,24.6,2.4,28.2,10,15.5,14.6,24.5,14.7,6.6,2,38.7,9.5,4.9,2.5,4.6,4.8,11.4,7.6,25.5,2.2,0.1,0,2.6,0.6
48443,NA,NA,0,58.54545454545455,1.09176498741e-4,1.202789871979692,0.309603225371477,0.011955051790932,0.029950820173957,0.01,40.83548275181582,0.958333333333333,0.25802780784546,0.28056788138679,NA,NA,0.002206053145602,0.928807359036557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48443,Terrell County,"Terrell County, Texas",2357.956493668682,862,7,0,17.9,6.3,10.1,34.2,12.5,26.7,2.5,1.5,47,0,5,0.7,3.2,0,25.7,0,47,0,0,0,0,0
48445,NA,NA,0.185758513931889,81.85197237237558,1.31418123198e-4,4.792959017562117,0.247678018575852,0.01,0.396537965346676,0.01,57.30274622502153,0.583333333333333,1.967698915094413,0.52683665866876,NA,NA,0.002294597134347,1.486068111455109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48445,Terry County,"Terry County, Texas",888.850467889078,11816,36.4,4.8,25.9,24,21.8,14.8,27.4,14,11.7,8.2,62.4,3.1,8.6,2.9,7.9,6.7,18.6,4.2,57,0.2,0.3,0,0.7,0
